name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Malaysia,2023-10-30,32.1,24,27,38.1,24,29.2,24,84.7,0,0,0,rain,0,0,5.4,18.8,303.5,1009.7,47.5,9.4,251,21.7,9,30,2023-10-30T06:56:32,2023-10-30T18:57:15,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-10-31,33,25,27.8,41.7,25,30.2,24.1,81.5,23.869,100,8.33,rain,0,0,5.4,19,228.2,1009.6,52.4,9.6,280.1,24,9,60,2023-10-31T06:56:33,2023-10-31T18:57:08,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-01,33.6,24.8,26.8,40.2,24.8,28.6,24.1,86.4,28.986,100,8.33,rain,0,0,6.1,17.1,301.7,1010.6,50.5,8.1,277.8,24,9,30,2023-11-01T06:56:35,2023-11-01T18:57:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-02,33,24.1,28,39.3,24.1,31.1,24.3,81.7,2.829,100,8.33,rain,0,0,8.3,17.5,297,1010.4,40.7,8.4,254.8,21.8,8,30,2023-11-02T06:56:37,2023-11-02T18:56:56,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-03,32,25,28,39.1,25,31.5,24.4,81.6,0.177,100,4.17,rain,0,0,8.3,12.3,316.5,1009.3,48.8,10.7,231.7,20.1,9,60,2023-11-03T06:56:41,2023-11-03T18:56:51,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-04,34,25.7,28.2,41.8,25.7,31.6,24.6,82.4,0,0,0,rain,0,0,7.2,13.5,292.8,1009,51.7,8.6,246.5,21.4,10,30,2023-11-04T06:56:45,2023-11-04T18:56:47,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-05,33,23.9,27,40.1,23.9,28.9,23.9,84.6,29.055,100,8.33,rain,0,0,9.4,13.9,234.6,1010.4,50.1,8.6,243.8,21,9,30,2023-11-05T06:56:50,2023-11-05T18:56:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-06,33.4,25.1,27.5,42.3,25.1,29.5,24.6,85.5,17.681,100,4.17,rain,0,0,6.8,17.3,310.9,1010.4,58.3,8.9,267,23.2,9,60,2023-11-06T06:56:56,2023-11-06T18:56:41,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-07,32.7,24.7,27.4,39.9,24.7,29.7,24.4,84.9,42.951,100,4.17,rain,0,0,5.4,17.7,322.5,1010.4,50.9,9.4,221.4,19.1,9,60,2023-11-07T06:57:02,2023-11-07T18:56:40,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-08,32.9,24.7,27.8,39.4,24.7,31,24.5,83.6,13.31,100,4.17,rain,0,0,9,10.7,326.5,1010,54,9.2,178.3,15.4,8,60,2023-11-08T06:57:10,2023-11-08T18:56:40,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-09,31.2,25.7,27.7,38,25.7,30.8,24.4,82.8,1.591,100,4.17,rain,0,0,51.8,12.3,311,1010.7,52.8,9.4,191.2,16.5,7,30,2023-11-09T06:57:18,2023-11-09T18:56:40,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-10,32.9,24.9,28.5,39.4,24.9,32,24.3,79.4,0,0,0,rain,0,0,8.3,13.9,309.6,1011.3,47,9.8,238.3,20.5,9,60,2023-11-10T06:57:27,2023-11-10T18:56:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-11,33,25,28.6,39.3,25,32.2,24,77.3,0.177,100,4.17,rain,0,0,13,17.7,317.3,1011.5,51.8,9.6,231.4,19.9,8,60,2023-11-11T06:57:36,2023-11-11T18:56:44,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-12,33.1,24.1,27.9,39.6,24.1,31.7,24.4,82,5.304,100,4.17,rain,0,0,11.9,24,302,1011,49,9.3,279.3,24.2,10,30,2023-11-12T06:57:47,2023-11-12T18:56:47,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-13,33.9,25.7,28,41.8,25.7,31.7,25,84.7,0,0,0,rain,0,0,6.8,19.2,253.8,1010.4,50.8,8.4,273.8,23.9,9,60,2023-11-13T06:57:58,2023-11-13T18:56:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-14,31.9,25.9,28.2,37.9,25.9,31.7,24.8,83.1,12.516,100,12.5,rain,0,0,6.1,16.4,288.7,1011.3,42.8,8.6,251.5,21.7,9,30,2023-11-14T06:58:11,2023-11-14T18:56:56,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-15,32.6,25.2,28.2,39.2,25.2,31.5,24.8,82.7,1.933,100,8.33,rain,0,0,7.6,15.9,296.8,1011.4,53.2,9.1,265.8,22.9,9,30,2023-11-15T06:58:24,2023-11-15T18:57:02,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-16,33.5,25.7,28.1,41.1,25.7,31.2,24.7,82.9,0.377,100,4.17,rain,0,0,6.5,10.5,288.9,1011.6,52.5,9.9,186.5,16.1,9,60,2023-11-16T06:58:37,2023-11-16T18:57:09,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-17,32.6,25,27.6,40.2,25,30,24.6,84.8,30.116,100,4.17,rain,0,0,5,15.7,312.2,1011.6,54.7,8.9,276.3,23.9,9,60,2023-11-17T06:58:52,2023-11-17T18:57:17,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-18,33,24.9,27.9,39.4,24.9,31.5,24.7,83.8,7.939,100,12.5,rain,0,0,13,16.6,357.5,1010.8,50,8.3,208.6,18.2,9,30,2023-11-18T06:59:07,2023-11-18T18:57:26,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-19,31.8,25.2,28,36.7,25.2,30.9,24.1,80.7,0.696,100,4.17,rain,0,0,10.1,5.4,21.6,1010.8,46.5,9.3,119.4,10.4,7,30,2023-11-19T06:59:23,2023-11-19T18:57:35,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-20,31.9,25,27.5,39,25,29.7,24.5,84.2,0,0,0,rain,0,0,7.9,14.1,323.6,1010.1,48,9.8,192.9,16.6,8,30,2023-11-20T06:59:40,2023-11-20T18:57:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-21,30.9,25.1,27.3,37.4,25.1,29.8,24.8,86.7,22.101,100,4.17,rain,0,0,6.8,13.9,323.9,1009.5,53.6,8.9,102.5,8.9,6,30,2023-11-21T06:59:58,2023-11-21T18:57:58,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-22,31.8,25.6,27.4,38.9,25.6,30.3,25.1,88.2,6.046,100,12.5,rain,0,0,15.1,12.3,276.8,1009.3,50.2,8.7,89.8,7.7,7,30,2023-11-22T07:00:16,2023-11-22T18:58:10,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-23,31,24.9,27.2,38.9,24.9,29.7,24.8,87,6.652,100,12.5,rain,0,0,9.7,15.7,319,1008.7,51,9.1,49,4.2,3,30,2023-11-23T07:00:35,2023-11-23T18:58:23,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-24,30.8,24.9,27.3,37.5,24.9,30.5,24.7,86,4.426,100,4.17,rain,0,0,12.6,13.9,300,1009.1,53.9,9,28.8,2.4,2,30,2023-11-24T07:00:55,2023-11-24T18:58:37,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-25,30.7,24.5,27,36.5,24.5,29.6,24.5,86.7,1.87,100,8.33,rain,0,0,8.6,11.2,307,1009.2,51.8,9.7,106.2,9.2,7,30,2023-11-25T07:01:15,2023-11-25T18:58:52,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-26,32.9,24.8,27.3,39.1,24.8,29.7,24.2,83.9,9.725,100,4.17,rain,0,0,10.8,24.9,316.6,1009.8,48.7,9,74.6,6.5,4,30,2023-11-26T07:01:36,2023-11-26T18:59:08,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-27,32.6,25,27.6,38.9,25,30.2,24.1,82.1,0.907,100,4.17,rain,0,0,6.8,15.3,334.3,1009.3,48.2,9.6,74.3,6.4,5,30,2023-11-27T07:01:58,2023-11-27T18:59:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-28,33,25,28.6,39.3,25,31.9,24.2,78.4,0,0,0,rain,0,0,11.9,9.2,136.3,1008.2,51.6,9.9,186.6,16.2,8,30,2023-11-28T07:02:20,2023-11-28T18:59:42,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-29,33.5,24.9,28.7,39.8,24.9,31.7,23.7,75.7,0,0,0,rain,0,0,10.8,11.8,278.9,1008,50.4,9.9,237.8,20.5,9,60,2023-11-29T07:02:43,2023-11-29T19:00:00,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-11-30,32.5,25.8,28.4,40.3,25.8,32.1,25,83,0,0,0,rain,0,0,9.4,13.9,304,1009.4,50.7,9.9,253.9,21.8,8,60,2023-11-30T07:03:07,2023-11-30T19:00:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-01,31.6,24.7,27.6,38.7,24.7,30.7,24.5,84,4.391,100,4.17,rain,0,0,9.4,10.1,337.6,1009.4,47.3,9.5,114.5,9.8,5,30,2023-12-01T07:03:31,2023-12-01T19:00:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-02,32.6,25.7,27.8,39.1,25.7,30.3,24.5,82.9,0.58,100,4.17,rain,0,0,7.9,17.1,321.8,1009.2,50.6,9.8,93,7.8,5,30,2023-12-02T07:03:56,2023-12-02T19:00:59,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-03,30.8,24.9,27.6,36.5,24.9,30.7,24.8,85.6,1.591,100,4.17,rain,0,0,6.5,9.2,292.8,1009.9,52.9,9.1,185,15.9,8,30,2023-12-03T07:04:21,2023-12-03T19:01:20,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-04,33.9,25.9,29,40.2,25.9,33.2,24.7,79.1,14.493,100,4.17,rain,0,0,8.3,15.1,160.2,1009.6,52.8,9.8,235.7,20.4,9,75,2023-12-04T07:04:47,2023-12-04T19:01:42,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-05,33.2,25.7,28,39.4,25.7,31.5,24.6,82.3,0.354,100,4.17,rain,0,0,8.3,20.4,307.3,1009.5,55.2,8.8,245.9,21.2,9,60,2023-12-05T07:05:13,2023-12-05T19:02:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-06,30.9,24.7,26.9,37.5,24.7,29.3,24.4,86.5,2.667,100,4.17,rain,0,0,9.4,13.9,161.6,1010.9,56,8.9,109.8,9.5,6,30,2023-12-06T07:05:40,2023-12-06T19:02:28,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-07,31.1,24.9,26.6,37.3,24.9,28.1,24.6,89.5,10.388,100,4.17,rain,0,0,5.8,16.6,298.7,1011.2,53.1,8.8,214.4,18.6,9,30,2023-12-07T07:06:07,2023-12-07T19:02:52,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-08,33.9,24.9,27.8,39.9,24.9,30.6,24.5,83.9,26.841,100,4.17,rain,0,0,33.5,12.5,328.2,1010.4,53.7,8.9,214.3,18.4,9,60,2023-12-08T07:06:34,2023-12-08T19:03:16,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-09,32.6,25.1,27.3,41.4,25.1,29.3,24.7,86.8,50.258,100,12.5,rain,0,0,38.9,17.1,345.3,1010,51.6,9.2,242.1,21,9,60,2023-12-09T07:07:02,2023-12-09T19:03:41,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-10,32.6,25,27.6,39.5,25,30.2,24.4,83.7,0,0,0,rain,0,0,5,15.5,297,1009.1,53,9.3,258.1,22.3,9,60,2023-12-10T07:07:30,2023-12-10T19:04:07,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-11,33.3,25,27.5,41.1,25,29.4,24.2,83.8,13.884,100,4.17,rain,0,0,5.8,17.1,330.1,1009.2,55.1,8.7,233.6,20.3,9,30,2023-12-11T07:07:59,2023-12-11T19:04:33,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-12,29.7,23.9,25.7,35.7,23.9,26.6,24.2,92,0.2,100,4.17,rain,0,0,7.2,16.2,314.4,1009.8,55.1,8.4,118.5,10,7,30,2023-12-12T07:08:28,2023-12-12T19:04:59,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-13,32.9,24.1,26.8,38.2,24.1,28.3,24,86.2,74.165,100,4.17,rain,0,0,5,13.9,313.6,1009.8,53.2,8.5,167.8,14.5,8,30,2023-12-13T07:08:57,2023-12-13T19:05:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-14,31.2,25.1,27.2,38,25.1,29.2,24.4,85.1,30.316,100,8.33,rain,0,0,11.2,11.9,319.4,1010.8,54.1,9.4,65.2,5.6,6,30,2023-12-14T07:09:26,2023-12-14T19:05:54,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-15,32.5,25.7,27.3,40,25.7,29.3,24.9,87.8,15.029,100,4.17,rain,0,0,21.2,15.9,303.5,1010.1,52,9.8,153.5,13.3,8,30,2023-12-15T07:09:55,2023-12-15T19:06:22,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-16,32.9,24.5,27.3,41.2,24.5,29.5,24.7,86.9,4.889,100,8.33,rain,0,0,9,21.7,268.8,1009.9,55.7,8,216.6,18.9,9,60,2023-12-16T07:10:25,2023-12-16T19:06:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-17,33.8,25.1,28.6,39.1,25.1,31.4,24.1,78.7,21.571,100,4.17,rain,0,0,14.4,10.7,43.5,1009.8,52.2,9.2,255.1,22,9,30,2023-12-17T07:10:55,2023-12-17T19:07:18,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-18,33.1,25.9,28.1,39.9,25.9,31.5,24.5,81.6,1.061,100,8.33,rain,0,0,11.5,16.9,320.6,1010.4,53.9,9.4,227.5,19.5,9,30,2023-12-18T07:11:25,2023-12-18T19:07:47,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-19,32,25.7,27.3,38,25.7,29.2,24.6,85.7,12.397,100,8.33,rain,0,0,6.5,22.4,313.3,1011.1,56.4,8.8,242.7,21,9,30,2023-12-19T07:11:54,2023-12-19T19:08:16,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-20,32,24.9,27.4,38.2,24.9,29.6,24.4,84.7,1.217,100,4.17,rain,0,0,9,14.1,315.4,1010.3,52.9,9,240.7,20.7,9,30,2023-12-20T07:12:24,2023-12-20T19:08:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-21,32.8,25,27.3,40,25,29.7,24.4,85,0.354,100,4.17,rain,0,0,9.7,23.5,315.3,1010.5,52,9.5,234.4,20.1,8,30,2023-12-21T07:12:54,2023-12-21T19:09:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-22,31.6,24.8,27.7,39,24.8,31,24.6,84.3,31.765,100,4.17,rain,0,0,11.9,15.3,302.7,1010.8,54.1,9.5,239.1,20.6,9,30,2023-12-22T07:13:24,2023-12-22T19:09:45,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-23,32.7,25,27.7,37.9,25,30,24.5,84.2,1.884,100,4.17,rain,0,0,7.9,12.5,316.9,1010.7,51.6,9,224,19.3,9,30,2023-12-23T07:13:54,2023-12-23T19:10:15,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-24,31,25,27.2,36.5,25,30.1,24.9,87.4,4.95,100,8.33,rain,0,0,11.2,10.3,330.4,1011.5,52.2,9.2,101,8.7,7,30,2023-12-24T07:14:23,2023-12-24T19:10:45,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-25,32.9,25.2,28.1,38.3,25.2,31.4,24.6,82.3,3.359,100,4.17,rain,0,0,25.6,9.1,38.9,1011.9,53,9.4,53.9,4.7,2,30,2023-12-25T07:14:53,2023-12-25T19:11:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-26,31,25.2,27.4,37.4,25.2,29.9,24.3,84,0,0,0,rain,0,0,24.8,12.3,310.7,1012.7,55.3,9.7,38.7,3.3,5,10,2023-12-26T07:15:22,2023-12-26T19:11:45,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-27,32.7,25,27.5,39,25,30.6,24.8,86.1,5.913,100,12.5,rain,0,0,16.6,11,327.2,1012.8,56,8.4,239.3,20.5,9,30,2023-12-27T07:15:51,2023-12-27T19:12:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-28,32.1,25.9,27.6,38.1,25.9,30.3,24.9,85.9,0,0,0,rain,0,0,14,15.3,261.3,1011.4,54,9,230.2,19.8,9,30,2023-12-28T07:16:20,2023-12-28T19:12:45,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-29,32.6,25,27.1,40.5,25,29,24.8,87.9,0.696,100,4.17,rain,0,0,12.6,11.2,323.8,1010.7,50.9,8.8,238,20.5,9,30,2023-12-29T07:16:49,2023-12-29T19:13:15,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-30,31.3,24.9,26.6,39,24.9,28.6,24.5,88.8,18.255,100,4.17,rain,0,0,12.2,15.9,301.8,1010.4,53.6,8.6,198.5,17.1,9,30,2023-12-30T07:17:17,2023-12-30T19:13:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
Malaysia,2023-12-31,32.6,24.8,27,39.8,24.8,29.8,24.9,88.5,30.098,100,8.33,rain,0,0,7.6,18.8,326.8,1010.8,50,9.2,190.1,16.5,8,30,2023-12-31T07:17:45,2023-12-31T19:14:15,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48647099999,48650099999,WMSA,WMKK"
